TRANSACTION_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,PREMIUM_AMOUNT,CLAIM_AMOUNT,TENURE,AGENT_ID,VENDOR_ID,CUSTOMER_ID
TXN00007052,3/6/2021 0:00,2/23/2021,2/28/2021,11.38,200,61,AGENT00138,VNDR00197,A00003966
TXN00007053,3/6/2021 0:00,2/26/2021,3/1/2021,81.23,20000,116,AGENT00413,VNDR00167,A00000797
TXN00007054,3/6/2021 0:00,2/14/2021,2/19/2021,73.92,1000,104,AGENT00540,VNDR00115,A00001097
TXN00007055,3/6/2021 0:00,2/23/2021,2/28/2021,69.08,2000,6,AGENT00353,VNDR00197,A00006912
TXN00007056,3/6/2021 0:00,2/23/2021,2/28/2021,99.29,3000,68,AGENT00697,VNDR00047,A00006563
TXN00007057,3/6/2021 0:00,2/28/2021,3/2/2021,94.31,6000,71,AGENT00572,VNDR00265,A00000120
TXN00007058,3/6/2021 0:00,2/24/2021,2/27/2021,139.03,11000,49,AGENT01135,VNDR00398,A00007091
TXN00007059,3/6/2021 0:00,2/17/2021,2/22/2021,87.69,3000,24,AGENT00408,VNDR00188,A00005616
TXN00007060,3/6/2021 0:00,2/23/2021,2/28/2021,62.02,47000,101,AGENT00724,VNDR00197,A00008077
TXN00007061,3/6/2021 0:00,2/17/2021,2/22/2021,81.27,4000,92,AGENT00238,VNDR00197,A00008073
TXN00007062,3/6/2021 0:00,2/19/2021,2/24/2021,99.02,75000,99,AGENT00521,VNDR00197,A00002169
TXN00007063,3/6/2021 0:00,2/27/2021,3/1/2021,78.55,56000,118,AGENT00290,VNDR00359,A00005867
TXN00007064,3/6/2021 0:00,2/28/2021,3/2/2021,8.57,600,73,AGENT01092,VNDR00197,A00002579
TXN00007065,3/6/2021 0:00,3/1/2021,3/2/2021,127.41,5000,10,AGENT00659,VNDR00593,A00005287
TXN00007066,3/6/2021 0:00,3/1/2021,3/2/2021,7.78,200,94,AGENT00403,VNDR00529,A00003515
TXN00007067,3/6/2021 0:00,3/2/2021,3/3/2021,103.65,10000,89,AGENT00845,VNDR00234,A00008965
TXN00007068,3/7/2021 0:00,2/19/2021,2/24/2021,106.47,9000,117,AGENT00655,VNDR00197,A00004843
TXN00007069,3/7/2021 0:00,2/21/2021,2/26/2021,102.2,30000,73,AGENT00713,VNDR00582,A00002388
TXN00007070,3/7/2021 0:00,2/15/2021,2/20/2021,122.09,4000,42,AGENT00320,VNDR00267,A00003421
TXN00007071,3/7/2021 0:00,3/1/2021,3/3/2021,160.83,15000,98,AGENT01034,VNDR00197,A00006724
TXN00007072,3/7/2021 0:00,2/21/2021,2/26/2021,88.15,5000,35,AGENT00535,VNDR00417,A00001100
TXN00007073,3/7/2021 0:00,2/23/2021,2/28/2021,115.26,15000,65,AGENT00480,VNDR00354,A00005203
TXN00007074,3/7/2021 0:00,3/1/2021,3/3/2021,126.98,38000,86,AGENT00886,VNDR00054,A00005069
TXN00007075,3/7/2021 0:00,3/2/2021,3/3/2021,53.79,40000,29,AGENT00369,VNDR00505,A00008936
TXN00007076,3/7/2021 0:00,3/5/2021,3/5/2021,92.32,79000,43,AGENT00237,VNDR00448,A00007683
TXN00007077,3/7/2021 0:00,2/23/2021,2/28/2021,95.86,7000,22,AGENT00564,VNDR00003,A00009737
TXN00007078,3/7/2021 0:00,2/15/2021,2/20/2021,114.82,8000,108,AGENT00382,VNDR00251,A00001525
TXN00007079,3/7/2021 0:00,3/4/2021,3/4/2021,11.76,600,9,AGENT00598,VNDR00167,A00003194
TXN00007080,3/7/2021 0:00,3/5/2021,3/5/2021,97.12,14000,112,AGENT01004,VNDR00197,A00009503
TXN00007081,3/7/2021 0:00,2/27/2021,3/2/2021,67.29,4000,41,AGENT00129,VNDR00197,A00003767
TXN00007082,3/7/2021 0:00,2/28/2021,3/2/2021,67.96,40000,20,AGENT00844,VNDR00197,A00002036
TXN00007083,3/7/2021 0:00,3/3/2021,3/4/2021,11.55,600,13,AGENT00123,VNDR00197,A00008139
TXN00007084,3/7/2021 0:00,3/6/2021,3/6/2021,68.81,2000,65,AGENT00083,VNDR00523,A00002264
TXN00007085,3/7/2021 0:00,3/4/2021,3/4/2021,142.79,19000,87,AGENT00212,VNDR00162,A00008911
TXN00007086,3/7/2021 0:00,2/16/2021,2/21/2021,100.66,3000,44,AGENT00572,VNDR00282,A00003517
TXN00007087,3/7/2021 0:00,2/24/2021,3/1/2021,139.5,23000,92,AGENT00983,VNDR00355,A00008417
TXN00007088,3/7/2021 0:00,2/27/2021,3/2/2021,101.84,3000,79,AGENT00669,VNDR00582,A00006068
TXN00007089,3/7/2021 0:00,2/18/2021,2/23/2021,194.18,13000,22,AGENT00097,VNDR00557,A00002226
TXN00007090,3/7/2021 0:00,2/25/2021,2/28/2021,196.62,9000,112,AGENT01116,VNDR00570,A00005552
TXN00007091,3/7/2021 0:00,2/23/2021,2/28/2021,64.25,1000,53,AGENT00769,VNDR00197,A00001879
TXN00007092,3/7/2021 0:00,3/3/2021,3/4/2021,72.24,10000,41,AGENT00532,VNDR00197,A00005217
TXN00007093,3/7/2021 0:00,2/24/2021,3/1/2021,75.92,4000,21,AGENT01123,VNDR00197,A00002625
TXN00007094,3/7/2021 0:00,3/1/2021,3/3/2021,149.1,20000,18,AGENT00657,VNDR00474,A00007550
TXN00007095,3/7/2021 0:00,2/25/2021,2/28/2021,105.72,15000,104,AGENT01063,VNDR00362,A00002434
TXN00007096,3/7/2021 0:00,2/27/2021,3/2/2021,80.62,27000,107,AGENT00008,VNDR00197,A00006119
TXN00007097,3/8/2021 0:00,2/26/2021,3/1/2021,59.92,69000,85,AGENT00177,VNDR00084,A00009935
TXN00007098,3/8/2021 0:00,3/5/2021,3/5/2021,10.84,700,95,AGENT00147,VNDR00395,A00004932
TXN00007099,3/8/2021 0:00,3/4/2021,3/5/2021,125.13,10000,20,AGENT00776,VNDR00277,A00006384
TXN00007100,3/8/2021 0:00,2/27/2021,3/2/2021,104.17,13000,117,AGENT00695,VNDR00197,A00008873
TXN00007101,3/8/2021 0:00,3/6/2021,3/6/2021,10.09,700,37,AGENT00261,VNDR00197,A00002336
TXN00007102,3/8/2021 0:00,2/19/2021,2/24/2021,80.24,53000,80,AGENT00998,VNDR00197,A00006629
TXN00007103,3/8/2021 0:00,2/23/2021,2/28/2021,92.05,7000,79,AGENT00500,VNDR00499,A00005720
TXN00007104,3/8/2021 0:00,2/26/2021,3/1/2021,94.86,94000,100,AGENT00573,VNDR00197,A00009061
TXN00007105,3/8/2021 0:00,2/20/2021,2/25/2021,10.02,400,42,AGENT00857,VNDR00461,A00005007
TXN00007106,3/8/2021 0:00,2/26/2021,3/1/2021,8.12,700,78,AGENT00984,VNDR00197,A00005554
TXN00007107,3/8/2021 0:00,3/5/2021,3/5/2021,102.14,28000,54,AGENT00294,VNDR00197,A00009139
TXN00007108,3/8/2021 0:00,3/5/2021,3/5/2021,68.83,2000,102,AGENT00272,VNDR00417,A00000140
TXN00007109,3/8/2021 0:00,2/17/2021,2/22/2021,7.17,700,14,AGENT01127,VNDR00263,A00006023
TXN00007110,3/8/2021 0:00,2/25/2021,3/2/2021,92.94,4000,59,AGENT00776,VNDR00031,A00004351
TXN00007111,3/8/2021 0:00,3/7/2021,3/7/2021,80.53,1000,6,AGENT00772,VNDR00197,A00000653
TXN00007112,3/8/2021 0:00,3/6/2021,3/6/2021,9.31,600,117,AGENT00133,VNDR00226,A00006554
TXN00007113,3/8/2021 0:00,2/25/2021,3/2/2021,77.51,2000,76,AGENT00023,VNDR00317,A00001639
TXN00007114,3/8/2021 0:00,3/1/2021,3/3/2021,124.7,5000,72,AGENT00385,VNDR00197,A00000359
TXN00007115,3/8/2021 0:00,3/1/2021,3/3/2021,136.04,7000,38,AGENT00155,VNDR00176,A00003682
TXN00007116,3/8/2021 0:00,3/2/2021,3/4/2021,134.84,8000,87,AGENT01195,VNDR00447,A00008272
TXN00007117,3/8/2021 0:00,3/3/2021,3/4/2021,169.97,14000,78,AGENT00493,VNDR00197,A00007513
TXN00007118,3/8/2021 0:00,2/19/2021,2/24/2021,178.29,5000,48,AGENT00501,VNDR00197,A00003657
TXN00007119,3/8/2021 0:00,2/28/2021,3/3/2021,96.6,9000,96,AGENT01056,VNDR00296,A00000639
TXN00007120,3/8/2021 0:00,2/26/2021,3/1/2021,160.06,13000,8,AGENT00945,VNDR00197,A00001631
TXN00007121,3/9/2021 0:00,2/23/2021,2/28/2021,80.22,58000,112,AGENT00097,VNDR00197,A00009450
TXN00007122,3/9/2021 0:00,2/19/2021,2/24/2021,56.24,3000,112,AGENT01064,VNDR00419,A00004475
TXN00007123,3/9/2021 0:00,2/18/2021,2/23/2021,135.84,3000,10,AGENT00758,VNDR00461,A00006876
TXN00007124,3/9/2021 0:00,2/24/2021,3/1/2021,81.37,72000,51,AGENT00649,VNDR00224,A00002578
TXN00007125,3/9/2021 0:00,2/20/2021,2/25/2021,75.04,8000,94,AGENT00808,VNDR00078,A00007716
TXN00007126,3/9/2021 0:00,3/8/2021,3/8/2021,57.1,61000,33,AGENT00150,VNDR00418,A00004786
TXN00007127,3/9/2021 0:00,2/26/2021,3/3/2021,77.42,40000,103,AGENT00697,VNDR00364,A00006176
TXN00007128,3/9/2021 0:00,3/7/2021,3/7/2021,11.72,700,46,AGENT00881,VNDR00317,A00003012
TXN00007129,3/9/2021 0:00,2/17/2021,2/22/2021,152.05,13000,14,AGENT00335,VNDR00197,A00009427
TXN00007130,3/9/2021 0:00,3/7/2021,3/7/2021,108.72,29000,97,AGENT00309,VNDR00156,A00004085
TXN00007131,3/9/2021 0:00,2/28/2021,3/3/2021,94.08,2000,67,AGENT00261,VNDR00197,A00007708
TXN00007132,3/9/2021 0:00,2/19/2021,2/24/2021,6.89,500,19,AGENT00202,VNDR00419,A00001741
TXN00007133,3/9/2021 0:00,3/1/2021,3/4/2021,76.54,2000,13,AGENT00925,VNDR00552,A00006323
TXN00007134,3/9/2021 0:00,2/28/2021,3/3/2021,90.29,5000,56,AGENT00723,VNDR00226,A00005429
TXN00007135,3/9/2021 0:00,2/19/2021,2/24/2021,86.77,4000,96,AGENT00020,VNDR00197,A00003899
TXN00007136,3/9/2021 0:00,3/8/2021,3/8/2021,108.89,2000,39,AGENT00158,VNDR00360,A00001036
TXN00007137,3/9/2021 0:00,2/18/2021,2/23/2021,10.97,600,62,AGENT00171,VNDR00141,A00003562
TXN00007138,3/9/2021 0:00,2/25/2021,3/2/2021,95.75,5000,92,AGENT00676,VNDR00142,A00003089
TXN00007139,3/9/2021 0:00,2/25/2021,3/2/2021,113.84,8000,119,AGENT00417,VNDR00087,A00000757
TXN00007140,3/9/2021 0:00,3/1/2021,3/4/2021,169.52,15000,89,AGENT00292,VNDR00358,A00006967
TXN00007141,3/10/2021 0:00,2/26/2021,3/3/2021,53.56,3000,89,AGENT00016,VNDR00197,A00009894
TXN00007142,3/10/2021 0:00,2/28/2021,3/3/2021,10.89,200,27,AGENT00758,VNDR00189,A00001126
TXN00007143,3/10/2021 0:00,2/27/2021,3/4/2021,103.75,10000,91,AGENT00184,VNDR00238,A00000133
TXN00007144,3/10/2021 0:00,3/9/2021,3/9/2021,88.54,3000,47,AGENT00513,VNDR00256,A00002174
TXN00007145,3/10/2021 0:00,2/24/2021,3/1/2021,70.6,97000,38,AGENT01100,VNDR00266,A00005520
TXN00007146,3/10/2021 0:00,3/2/2021,3/5/2021,140.73,1000,47,AGENT01040,VNDR00197,A00002551
TXN00007147,3/10/2021 0:00,3/1/2021,3/4/2021,105.1,14000,71,AGENT01057,VNDR00562,A00003227
TXN00007148,3/10/2021 0:00,2/19/2021,2/24/2021,123.59,17000,79,AGENT00381,VNDR00197,A00005001
TXN00007149,3/10/2021 0:00,2/21/2021,2/26/2021,110.97,9000,58,AGENT00956,VNDR00197,A00005035
TXN00007150,3/10/2021 0:00,3/9/2021,3/9/2021,110.19,26000,54,AGENT00039,VNDR00451,A00000822
TXN00007151,3/10/2021 0:00,2/24/2021,3/1/2021,136.21,5000,46,AGENT00974,VNDR00372,A00008152
TXN00007152,3/10/2021 0:00,2/19/2021,2/24/2021,74.5,8000,20,AGENT01044,VNDR00197,A00008318
TXN00007153,3/10/2021 0:00,3/1/2021,3/4/2021,132.11,18000,48,AGENT00865,VNDR00197,A00008876
TXN00007154,3/10/2021 0:00,3/8/2021,3/8/2021,158,18000,110,AGENT00418,VNDR00261,A00001395
TXN00007155,3/10/2021 0:00,3/9/2021,3/9/2021,88.44,6000,6,AGENT00697,VNDR00292,A00000986
TXN00007156,3/10/2021 0:00,3/8/2021,3/8/2021,73.82,47000,29,AGENT00445,VNDR00408,A00006672
TXN00007157,3/10/2021 0:00,3/4/2021,3/6/2021,77.03,85000,113,AGENT00881,VNDR00197,A00004474
TXN00007158,3/10/2021 0:00,3/1/2021,3/4/2021,54.65,1000,7,AGENT00723,VNDR00197,A00006255
TXN00007159,3/10/2021 0:00,2/24/2021,3/1/2021,81.47,27000,33,AGENT00839,VNDR00588,A00009003
TXN00007160,3/10/2021 0:00,2/24/2021,3/1/2021,98.97,5000,7,AGENT00703,VNDR00197,A00007213
TXN00007161,3/10/2021 0:00,3/6/2021,3/7/2021,6.95,400,28,AGENT01037,VNDR00197,A00005547
TXN00007162,3/10/2021 0:00,2/19/2021,2/24/2021,73.98,95000,54,AGENT00243,VNDR00197,A00000765
TXN00007163,3/10/2021 0:00,3/5/2021,3/6/2021,59.03,43000,68,AGENT00228,VNDR00282,A00006454
TXN00007164,3/10/2021 0:00,3/6/2021,3/7/2021,10.34,200,67,AGENT00001,VNDR00277,A00004441
TXN00007165,3/10/2021 0:00,3/2/2021,3/5/2021,87.59,4000,46,AGENT00589,VNDR00009,A00000871
TXN00007166,3/10/2021 0:00,3/7/2021,3/7/2021,8.51,200,97,AGENT00419,VNDR00197,A00004320
TXN00007167,3/10/2021 0:00,3/4/2021,3/6/2021,71.99,3000,87,AGENT01083,VNDR00154,A00007366
TXN00007168,3/10/2021 0:00,3/9/2021,3/9/2021,121.21,13000,7,AGENT00864,VNDR00588,A00005500
TXN00007169,3/11/2021 0:00,3/10/2021,3/10/2021,154.74,17000,86,AGENT00557,VNDR00252,A00007007
TXN00007170,3/11/2021 0:00,3/5/2021,3/7/2021,11.25,700,88,AGENT00939,VNDR00197,A00006062
TXN00007171,3/11/2021 0:00,3/9/2021,3/9/2021,171.5,10000,76,AGENT00226,VNDR00222,A00002561
TXN00007172,3/11/2021 0:00,2/21/2021,2/26/2021,53.58,5000,95,AGENT00700,VNDR00378,A00005548
TXN00007173,3/11/2021 0:00,3/5/2021,3/7/2021,143.63,24000,17,AGENT00679,VNDR00197,A00008436
TXN00007174,3/11/2021 0:00,3/10/2021,3/10/2021,91.27,4000,61,AGENT01080,VNDR00317,A00004032
TXN00007175,3/11/2021 0:00,3/8/2021,3/8/2021,91.34,99000,6,AGENT00665,VNDR00533,A00002762
TXN00007176,3/11/2021 0:00,2/23/2021,2/28/2021,11.3,400,6,AGENT00808,VNDR00197,A00008182
TXN00007177,3/11/2021 0:00,2/20/2021,2/25/2021,132.44,5000,108,AGENT00146,VNDR00197,A00006813
TXN00007178,3/11/2021 0:00,2/25/2021,3/2/2021,105.64,15000,54,AGENT01070,VNDR00169,A00003366
TXN00007179,3/11/2021 0:00,3/7/2021,3/8/2021,75.36,1000,25,AGENT00708,VNDR00197,A00003108
TXN00007180,3/11/2021 0:00,3/7/2021,3/8/2021,99.43,1000,33,AGENT00411,VNDR00197,A00001317
TXN00007181,3/11/2021 0:00,3/6/2021,3/7/2021,89.43,27000,94,AGENT00727,VNDR00197,A00002848
TXN00007182,3/11/2021 0:00,2/21/2021,2/26/2021,135.01,5000,110,AGENT00134,VNDR00197,A00004005
TXN00007183,3/11/2021 0:00,3/10/2021,3/10/2021,64.45,30000,61,AGENT00944,VNDR00381,A00003466
TXN00007184,3/11/2021 0:00,2/27/2021,3/4/2021,85.08,24000,81,AGENT00823,VNDR00500,A00004212
TXN00007185,3/11/2021 0:00,3/10/2021,3/10/2021,68.59,52000,18,AGENT00397,VNDR00197,A00004730
TXN00007186,3/11/2021 0:00,2/27/2021,3/4/2021,114.22,6000,48,AGENT00341,VNDR00098,A00006303
TXN00007187,3/11/2021 0:00,3/1/2021,3/4/2021,139,9000,98,AGENT01094,VNDR00197,A00001667
TXN00007188,3/12/2021 0:00,3/2/2021,3/5/2021,84.88,60000,42,AGENT00319,VNDR00265,A00008900
TXN00007189,3/12/2021 0:00,3/3/2021,3/6/2021,90.91,39000,28,AGENT00524,VNDR00316,A00009200
TXN00007190,3/12/2021 0:00,3/2/2021,3/5/2021,90.5,1000,110,AGENT00719,VNDR00505,A00008123
TXN00007191,3/12/2021 0:00,3/5/2021,3/7/2021,85.28,28000,63,AGENT00899,VNDR00591,A00006425
TXN00007192,3/12/2021 0:00,2/28/2021,3/5/2021,9.03,600,101,AGENT00238,VNDR00357,A00000034
TXN00007193,3/12/2021 0:00,3/10/2021,3/10/2021,55.94,88000,54,AGENT00334,VNDR00369,A00004073
TXN00007194,3/12/2021 0:00,3/10/2021,3/10/2021,137.22,8000,15,AGENT00372,VNDR00197,A00009753
TXN00007195,3/12/2021 0:00,2/20/2021,2/25/2021,158.34,34000,42,AGENT00205,VNDR00382,A00002235
TXN00007196,3/12/2021 0:00,2/27/2021,3/4/2021,67.75,21000,115,AGENT00477,VNDR00197,A00005330
TXN00007197,3/12/2021 0:00,2/26/2021,3/3/2021,90.79,4000,91,AGENT00392,VNDR00310,A00007516
TXN00007198,3/12/2021 0:00,3/2/2021,3/5/2021,52.67,5000,118,AGENT00239,VNDR00316,A00002435
TXN00007199,3/12/2021 0:00,2/26/2021,3/3/2021,157.54,23000,70,AGENT00525,VNDR00252,A00006536
TXN00007200,3/12/2021 0:00,3/5/2021,3/7/2021,153.07,22000,41,AGENT00624,VNDR00578,A00006446
TXN00007201,3/12/2021 0:00,3/3/2021,3/6/2021,62.57,32000,111,AGENT00043,VNDR00562,A00001003
TXN00007202,3/12/2021 0:00,2/21/2021,2/26/2021,152.37,35000,58,AGENT00237,VNDR00197,A00007677
TXN00007203,3/12/2021 0:00,2/27/2021,3/4/2021,114.72,6000,15,AGENT01139,VNDR00493,A00006542
TXN00007204,3/12/2021 0:00,3/2/2021,3/5/2021,98.92,3000,23,AGENT00737,VNDR00114,A00001273
TXN00007205,3/12/2021 0:00,3/3/2021,3/6/2021,65.74,2000,59,AGENT00022,VNDR00197,A00003532
TXN00007206,3/12/2021 0:00,3/1/2021,3/6/2021,100.96,40000,78,AGENT01081,VNDR00265,A00005963
TXN00007207,3/12/2021 0:00,2/28/2021,3/5/2021,117.6,24000,24,AGENT00876,VNDR00550,A00006568
TXN00007208,3/12/2021 0:00,2/25/2021,3/2/2021,163.1,2000,116,AGENT00834,VNDR00355,A00001425
TXN00007209,3/12/2021 0:00,3/7/2021,3/8/2021,124.55,14000,75,AGENT00638,VNDR00402,A00009132
TXN00007210,3/12/2021 0:00,3/5/2021,3/7/2021,99.72,87000,46,AGENT01175,VNDR00402,A00004414
TXN00007211,3/12/2021 0:00,3/11/2021,3/11/2021,90.06,15000,23,AGENT00551,VNDR00138,A00004328
TXN00007212,3/12/2021 0:00,2/21/2021,2/26/2021,111.67,11000,38,AGENT00105,VNDR00197,A00006342
TXN00007213,3/12/2021 0:00,2/23/2021,2/28/2021,102.24,18000,58,AGENT00301,VNDR00519,A00002315
TXN00007214,3/12/2021 0:00,3/9/2021,3/9/2021,87.73,63000,118,AGENT00028,VNDR00343,A00007374
TXN00007215,3/12/2021 0:00,2/22/2021,2/27/2021,84.27,3000,24,AGENT00359,VNDR00197,A00009517
TXN00007216,3/12/2021 0:00,2/25/2021,3/2/2021,83.92,4000,61,AGENT00764,VNDR00197,A00009405
TXN00007217,3/12/2021 0:00,3/2/2021,3/5/2021,86.88,3000,69,AGENT00153,VNDR00313,A00004984
TXN00007218,3/13/2021 0:00,3/4/2021,3/7/2021,83.9,10000,107,AGENT00071,VNDR00214,A00001986
TXN00007219,3/13/2021 0:00,3/12/2021,3/12/2021,61.45,13000,44,AGENT00216,VNDR00197,A00008573
TXN00007220,3/13/2021 0:00,3/8/2021,3/9/2021,139.1,4000,16,AGENT00130,VNDR00287,A00006588
TXN00007221,3/13/2021 0:00,3/5/2021,3/8/2021,145.53,4000,80,AGENT00389,VNDR00197,A00008692
TXN00007222,3/13/2021 0:00,2/27/2021,3/4/2021,106.49,40000,94,AGENT00850,VNDR00169,A00009743
TXN00007223,3/13/2021 0:00,2/24/2021,3/1/2021,89.53,4000,93,AGENT00254,VNDR00412,A00003940
TXN00007224,3/13/2021 0:00,2/21/2021,2/26/2021,105.72,10000,35,AGENT00616,VNDR00469,A00001417
TXN00007225,3/13/2021 0:00,3/6/2021,3/8/2021,116.56,33000,88,AGENT00075,VNDR00197,A00002311
TXN00007226,3/13/2021 0:00,3/6/2021,3/8/2021,106.07,14000,37,AGENT01006,VNDR00511,A00000498
TXN00007227,3/13/2021 0:00,3/6/2021,3/8/2021,88.54,24000,17,AGENT00285,VNDR00197,A00005477
TXN00007228,3/13/2021 0:00,3/4/2021,3/7/2021,108.44,11000,13,AGENT00375,VNDR00115,A00001407
TXN00007229,3/13/2021 0:00,2/22/2021,2/27/2021,57.39,2000,117,AGENT00590,VNDR00197,A00009644
TXN00007230,3/13/2021 0:00,3/11/2021,3/11/2021,77.28,4000,97,AGENT00210,VNDR00120,A00000809
TXN00007231,3/13/2021 0:00,3/3/2021,3/6/2021,9.6,600,94,AGENT00480,VNDR00321,A00002037
TXN00007232,3/13/2021 0:00,2/28/2021,3/5/2021,105.17,19000,106,AGENT00071,VNDR00532,A00007025
TXN00007233,3/13/2021 0:00,3/6/2021,3/8/2021,74.2,9000,32,AGENT00063,VNDR00018,A00001561
TXN00007234,3/13/2021 0:00,3/12/2021,3/12/2021,115.48,10000,99,AGENT00122,VNDR00020,A00002794
TXN00007235,3/13/2021 0:00,3/5/2021,3/8/2021,117.57,4000,34,AGENT00595,VNDR00408,A00009812
TXN00007236,3/13/2021 0:00,2/25/2021,3/2/2021,116.14,38000,103,AGENT00843,VNDR00197,A00009207
TXN00007237,3/13/2021 0:00,3/1/2021,3/6/2021,7.86,100,96,AGENT00499,VNDR00197,A00006278
TXN00007238,3/13/2021 0:00,3/9/2021,3/10/2021,105.22,7000,103,AGENT00733,VNDR00170,A00005482
TXN00007239,3/14/2021 0:00,3/13/2021,3/13/2021,96.22,31000,31,AGENT01092,VNDR00197,A00003005
TXN00007240,3/14/2021 0:00,2/22/2021,2/27/2021,124.45,4000,79,AGENT00977,VNDR00197,A00009152
TXN00007241,3/14/2021 0:00,3/4/2021,3/7/2021,67.96,39000,48,AGENT00950,VNDR00461,A00008000
TXN00007242,3/14/2021 0:00,3/2/2021,3/7/2021,127.47,7000,27,AGENT00709,VNDR00539,A00001858
TXN00007243,3/14/2021 0:00,3/6/2021,3/9/2021,177.75,2000,89,AGENT00825,VNDR00107,A00003952
TXN00007244,3/14/2021 0:00,2/25/2021,3/2/2021,82.18,26000,16,AGENT00874,VNDR00262,A00005982
TXN00007245,3/14/2021 0:00,3/5/2021,3/8/2021,71.29,9000,14,AGENT00877,VNDR00197,A00007833
TXN00007246,3/14/2021 0:00,3/12/2021,3/12/2021,9.45,300,117,AGENT00940,VNDR00505,A00002571
TXN00007247,3/14/2021 0:00,2/23/2021,2/28/2021,101.56,7000,9,AGENT01064,VNDR00006,A00006201
TXN00007248,3/14/2021 0:00,2/23/2021,2/28/2021,137.9,29000,19,AGENT01175,VNDR00292,A00008135
TXN00007249,3/14/2021 0:00,3/3/2021,3/8/2021,154.45,13000,25,AGENT01049,VNDR00197,A00005622
TXN00007250,3/14/2021 0:00,2/24/2021,3/1/2021,125.66,8000,114,AGENT00874,VNDR00197,A00003328
TXN00007251,3/14/2021 0:00,3/2/2021,3/7/2021,129.41,6000,48,AGENT00558,VNDR00244,A00009802
TXN00007252,3/14/2021 0:00,2/23/2021,2/28/2021,97.01,4000,111,AGENT01015,VNDR00565,A00002274
TXN00007253,3/14/2021 0:00,3/13/2021,3/13/2021,116.24,10000,91,AGENT00955,VNDR00422,A00005445
TXN00007254,3/14/2021 0:00,3/8/2021,3/10/2021,105.34,13000,81,AGENT00030,VNDR00152,A00002524
TXN00007255,3/14/2021 0:00,3/6/2021,3/9/2021,153.16,22000,96,AGENT00372,VNDR00197,A00000150
TXN00007256,3/14/2021 0:00,3/9/2021,3/10/2021,97.85,8000,109,AGENT00689,VNDR00599,A00007225
TXN00007257,3/14/2021 0:00,3/4/2021,3/7/2021,87.06,2000,45,AGENT00674,VNDR00267,A00003589
TXN00007258,3/14/2021 0:00,2/24/2021,3/1/2021,9.52,500,28,AGENT00795,VNDR00263,A00005193
TXN00007259,3/14/2021 0:00,3/9/2021,3/10/2021,109.24,9000,44,AGENT00891,VNDR00238,A00006335
TXN00007260,3/15/2021 0:00,3/9/2021,3/11/2021,102.85,25000,29,AGENT01160,VNDR00197,A00000173
TXN00007261,3/15/2021 0:00,2/25/2021,3/2/2021,93.52,39000,20,AGENT00526,VNDR00503,A00005169
TXN00007262,3/15/2021 0:00,3/2/2021,3/7/2021,75.93,3000,18,AGENT00017,VNDR00360,A00004938
TXN00007263,3/15/2021 0:00,3/3/2021,3/8/2021,134.14,25000,53,AGENT00640,VNDR00326,A00001855
TXN00007264,3/15/2021 0:00,2/25/2021,3/2/2021,93.25,67000,31,AGENT00061,VNDR00161,A00008448
TXN00007265,3/15/2021 0:00,3/4/2021,3/9/2021,132.8,13000,86,AGENT00684,VNDR00450,A00008781
TXN00007266,3/15/2021 0:00,3/11/2021,3/12/2021,105.39,13000,14,AGENT00464,VNDR00197,A00001379
TXN00007267,3/15/2021 0:00,3/5/2021,3/8/2021,82.29,33000,71,AGENT00102,VNDR00197,A00003540
TXN00007268,3/15/2021 0:00,3/9/2021,3/11/2021,180.88,8000,38,AGENT00357,VNDR00284,A00003586
TXN00007269,3/15/2021 0:00,3/8/2021,3/10/2021,50.9,2000,115,AGENT00983,VNDR00197,A00007626
TXN00007270,3/15/2021 0:00,3/8/2021,3/10/2021,130.48,16000,56,AGENT01166,VNDR00564,A00007273
TXN00007271,3/15/2021 0:00,3/13/2021,3/13/2021,10.69,700,92,AGENT00232,VNDR00188,A00007713
TXN00007272,3/15/2021 0:00,3/5/2021,3/8/2021,53.07,94000,32,AGENT00594,VNDR00197,A00002791
TXN00007273,3/15/2021 0:00,3/10/2021,3/11/2021,185.43,3000,92,AGENT00448,VNDR00197,A00007620
TXN00007274,3/15/2021 0:00,3/8/2021,3/10/2021,129.59,14000,108,AGENT01175,VNDR00047,A00004049
TXN00007275,3/15/2021 0:00,2/28/2021,3/5/2021,7.23,300,45,AGENT00663,VNDR00197,A00002198
TXN00007276,3/15/2021 0:00,3/3/2021,3/8/2021,8.06,300,37,AGENT00340,VNDR00234,A00004368
TXN00007277,3/15/2021 0:00,3/8/2021,3/10/2021,8.39,700,112,AGENT00251,VNDR00383,A00009370
TXN00007278,3/15/2021 0:00,2/24/2021,3/1/2021,77.33,6000,45,AGENT00559,VNDR00400,A00009550
TXN00007279,3/15/2021 0:00,2/27/2021,3/4/2021,61.45,3000,28,AGENT01015,VNDR00197,A00005040
TXN00007280,3/15/2021 0:00,3/4/2021,3/9/2021,130.09,1000,6,AGENT00202,VNDR00361,A00006677
TXN00007281,3/15/2021 0:00,3/10/2021,3/11/2021,165.05,3000,50,AGENT00847,VNDR00503,A00001611
TXN00007282,3/15/2021 0:00,3/9/2021,3/11/2021,61.83,2000,43,AGENT00283,VNDR00150,A00008416
TXN00007283,3/15/2021 0:00,2/25/2021,3/2/2021,9.44,300,67,AGENT00903,VNDR00518,A00008200
